scope,key,modality,rank,assignment_count,expert
request_layer,coffee:L47,vision,,0,75.0
request_layer,coffee:L47,vision,,25,76.0
request_layer,coffee:L47,vision,,14,77.0
request_layer,coffee:L47,vision,,12,78.0
request_layer,coffee:L47,vision,,17,79.0
request_layer,coffee:L47,vision,,8,80.0
request_layer,coffee:L47,vision,,0,81.0
request_layer,coffee:L47,vision,,24,82.0
request_layer,coffee:L47,vision,,13,83.0
request_layer,coffee:L47,vision,,1,84.0
request_layer,coffee:L47,vision,,21,85.0
request_layer,coffee:L47,vision,,16,86.0
request_layer,coffee:L47,vision,,0,87.0
request_layer,coffee:L47,vision,,24,88.0
request_layer,coffee:L47,vision,,3,89.0
request_layer,coffee:L47,vision,,26,90.0
request_layer,coffee:L47,vision,,0,91.0
request_layer,coffee:L47,vision,,6,92.0
request_layer,coffee:L47,vision,,11,93.0
request_layer,coffee:L47,vision,,32,94.0
request_layer,coffee:L47,vision,,23,95.0
request_layer,coffee:L47,vision,,1,96.0
request_layer,coffee:L47,vision,,2,97.0
request_layer,coffee:L47,vision,,10,98.0
request_layer,coffee:L47,vision,,21,99.0
request_layer,coffee:L47,vision,,0,100.0
request_layer,coffee:L47,vision,,28,101.0
request_layer,coffee:L47,vision,,9,102.0
request_layer,coffee:L47,vision,,18,103.0
request_layer,coffee:L47,vision,,16,104.0
request_layer,coffee:L47,vision,,17,105.0
request_layer,coffee:L47,vision,,6,106.0
request_layer,coffee:L47,vision,,4,107.0
request_layer,coffee:L47,vision,,21,108.0
request_layer,coffee:L47,vision,,27,109.0
request_layer,coffee:L47,vision,,20,110.0
request_layer,coffee:L47,vision,,21,111.0
request_layer,coffee:L47,vision,,9,112.0
request_layer,coffee:L47,vision,,0,113.0
request_layer,coffee:L47,vision,,17,114.0
request_layer,coffee:L47,vision,,31,115.0
request_layer,coffee:L47,vision,,26,116.0
request_layer,coffee:L47,vision,,19,117.0
request_layer,coffee:L47,vision,,2,118.0
request_layer,coffee:L47,vision,,24,119.0
request_layer,coffee:L47,vision,,36,120.0
request_layer,coffee:L47,vision,,27,121.0
request_layer,coffee:L47,vision,,9,122.0
request_layer,coffee:L47,vision,,19,123.0
request_layer,coffee:L47,vision,,2,124.0
request_layer,coffee:L47,vision,,15,125.0
request_layer,coffee:L47,vision,,10,126.0
request_layer,coffee:L47,vision,,8,127.0
request,moon,vision,0.0,26195,
request,moon,vision,1.0,27143,
request,moon,vision,2.0,26212,
request,moon,vision,3.0,26434,
request,moon,vision,,663,0.0
request,moon,vision,,1030,1.0
request,moon,vision,,916,2.0
request,moon,vision,,1075,3.0
request,moon,vision,,626,4.0
request,moon,vision,,645,5.0
request,moon,vision,,851,6.0
request,moon,vision,,1076,7.0
request,moon,vision,,894,8.0
request,moon,vision,,637,9.0
request,moon,vision,,943,10.0
request,moon,vision,,470,11.0
request,moon,vision,,833,12.0
request,moon,vision,,779,13.0
request,moon,vision,,1166,14.0
request,moon,vision,,626,15.0
request,moon,vision,,624,16.0
request,moon,vision,,689,17.0
request,moon,vision,,762,18.0
request,moon,vision,,638,19.0
request,moon,vision,,876,20.0
request,moon,vision,,822,21.0
request,moon,vision,,790,22.0
request,moon,vision,,600,23.0
request,moon,vision,,480,24.0
request,moon,vision,,1054,25.0
request,moon,vision,,652,26.0
request,moon,vision,,663,27.0
request,moon,vision,,985,28.0
request,moon,vision,,1974,29.0
request,moon,vision,,541,30.0
request,moon,vision,,815,31.0
request,moon,vision,,830,32.0
request,moon,vision,,896,33.0
request,moon,vision,,895,34.0
request,moon,vision,,699,35.0
request,moon,vision,,694,36.0
request,moon,vision,,1024,37.0
request,moon,vision,,823,38.0
request,moon,vision,,835,39.0
request,moon,vision,,1866,40.0
request,moon,vision,,778,41.0
request,moon,vision,,1018,42.0
request,moon,vision,,877,43.0
request,moon,vision,,963,44.0
request,moon,vision,,779,45.0
request,moon,vision,,1109,46.0
request,moon,vision,,610,47.0
request,moon,vision,,576,48.0
request,moon,vision,,660,49.0
request,moon,vision,,546,50.0
request,moon,vision,,1022,51.0
request,moon,vision,,910,52.0
request,moon,vision,,865,53.0
request,moon,vision,,1004,54.0
request,moon,vision,,561,55.0
request,moon,vision,,898,56.0
request,moon,vision,,1223,57.0
request,moon,vision,,781,58.0
request,moon,vision,,726,59.0
request,moon,vision,,858,60.0
request,moon,vision,,709,61.0
request,moon,vision,,514,62.0
request,moon,vision,,594,63.0
request,moon,vision,,627,64.0
request,moon,vision,,810,65.0
request,moon,vision,,648,66.0
request,moon,vision,,721,67.0
request,moon,vision,,855,68.0
request,moon,vision,,769,69.0
request,moon,vision,,857,70.0
request,moon,vision,,866,71.0
request,moon,vision,,946,72.0
request,moon,vision,,694,73.0
request,moon,vision,,1357,74.0
request,moon,vision,,529,75.0
request,moon,vision,,1134,76.0
request,moon,vision,,606,77.0
request,moon,vision,,851,78.0
request,moon,vision,,1230,79.0
request,moon,vision,,680,80.0
request,moon,vision,,887,81.0
request,moon,vision,,609,82.0
request,moon,vision,,463,83.0
request,moon,vision,,493,84.0
request,moon,vision,,866,85.0
request,moon,vision,,908,86.0
request,moon,vision,,517,87.0
request,moon,vision,,1174,88.0
request,moon,vision,,560,89.0
request,moon,vision,,943,90.0
request,moon,vision,,1179,91.0
request,moon,vision,,848,92.0
request,moon,vision,,889,93.0
request,moon,vision,,907,94.0
request,moon,vision,,789,95.0
request,moon,vision,,1082,96.0
request,moon,vision,,715,97.0
request,moon,vision,,1075,98.0
request,moon,vision,,698,99.0
request,moon,vision,,817,100.0
request,moon,vision,,756,101.0
request,moon,vision,,655,102.0
request,moon,vision,,979,103.0
request,moon,vision,,925,104.0
request,moon,vision,,759,105.0
request,moon,vision,,937,106.0
request,moon,vision,,986,107.0
request,moon,vision,,879,108.0
request,moon,vision,,927,109.0
request,moon,vision,,933,110.0
request,moon,vision,,1082,111.0
request,moon,vision,,644,112.0
request,moon,vision,,821,113.0
request,moon,vision,,698,114.0
request,moon,vision,,712,115.0
request,moon,vision,,594,116.0
request,moon,vision,,641,117.0
request,moon,vision,,680,118.0
request,moon,vision,,741,119.0
request,moon,vision,,642,120.0
request,moon,vision,,899,121.0
request,moon,vision,,755,122.0
request,moon,vision,,908,123.0
request,moon,vision,,646,124.0
request,moon,vision,,936,125.0
request,moon,vision,,546,126.0
request,moon,vision,,1366,127.0
request_layer,moon:L0,vision,0.0,344,
request_layer,moon:L0,vision,1.0,679,
request_layer,moon:L0,vision,2.0,611,
request_layer,moon:L0,vision,3.0,574,
request_layer,moon:L0,vision,,16,0.0
request_layer,moon:L0,vision,,11,1.0
request_layer,moon:L0,vision,,21,2.0
request_layer,moon:L0,vision,,3,3.0
request_layer,moon:L0,vision,,20,4.0
request_layer,moon:L0,vision,,7,5.0
request_layer,moon:L0,vision,,3,6.0
request_layer,moon:L0,vision,,6,7.0
request_layer,moon:L0,vision,,13,8.0
request_layer,moon:L0,vision,,5,9.0
request_layer,moon:L0,vision,,1,10.0
request_layer,moon:L0,vision,,0,11.0
request_layer,moon:L0,vision,,7,12.0
request_layer,moon:L0,vision,,52,13.0
request_layer,moon:L0,vision,,32,14.0
request_layer,moon:L0,vision,,11,15.0
request_layer,moon:L0,vision,,4,16.0
request_layer,moon:L0,vision,,34,17.0
request_layer,moon:L0,vision,,0,18.0
request_layer,moon:L0,vision,,17,19.0
request_layer,moon:L0,vision,,3,20.0
request_layer,moon:L0,vision,,3,21.0
request_layer,moon:L0,vision,,10,22.0
request_layer,moon:L0,vision,,14,23.0
request_layer,moon:L0,vision,,2,24.0
request_layer,moon:L0,vision,,24,25.0
request_layer,moon:L0,vision,,8,26.0
request_layer,moon:L0,vision,,0,27.0
request_layer,moon:L0,vision,,11,28.0
request_layer,moon:L0,vision,,1,29.0
request_layer,moon:L0,vision,,2,30.0
request_layer,moon:L0,vision,,3,31.0
request_layer,moon:L0,vision,,85,32.0
request_layer,moon:L0,vision,,63,33.0
request_layer,moon:L0,vision,,8,34.0
request_layer,moon:L0,vision,,105,35.0
request_layer,moon:L0,vision,,8,36.0
request_layer,moon:L0,vision,,17,37.0
request_layer,moon:L0,vision,,5,38.0
request_layer,moon:L0,vision,,29,39.0
request_layer,moon:L0,vision,,14,40.0
request_layer,moon:L0,vision,,16,41.0
request_layer,moon:L0,vision,,19,42.0
request_layer,moon:L0,vision,,14,43.0
request_layer,moon:L0,vision,,15,44.0
request_layer,moon:L0,vision,,18,45.0
request_layer,moon:L0,vision,,6,46.0
request_layer,moon:L0,vision,,14,47.0
request_layer,moon:L0,vision,,10,48.0
request_layer,moon:L0,vision,,32,49.0
request_layer,moon:L0,vision,,10,50.0
request_layer,moon:L0,vision,,24,51.0
request_layer,moon:L0,vision,,39,52.0
request_layer,moon:L0,vision,,22,53.0
request_layer,moon:L0,vision,,4,54.0
request_layer,moon:L0,vision,,3,55.0
request_layer,moon:L0,vision,,12,56.0
request_layer,moon:L0,vision,,34,57.0
request_layer,moon:L0,vision,,9,58.0
request_layer,moon:L0,vision,,8,59.0
request_layer,moon:L0,vision,,10,60.0
request_layer,moon:L0,vision,,9,61.0
request_layer,moon:L0,vision,,1,62.0
request_layer,moon:L0,vision,,16,63.0
request_layer,moon:L0,vision,,9,64.0
request_layer,moon:L0,vision,,56,65.0
request_layer,moon:L0,vision,,3,66.0
request_layer,moon:L0,vision,,7,67.0
request_layer,moon:L0,vision,,0,68.0
request_layer,moon:L0,vision,,1,69.0
request_layer,moon:L0,vision,,70,70.0
request_layer,moon:L0,vision,,2,71.0
request_layer,moon:L0,vision,,28,72.0
request_layer,moon:L0,vision,,6,73.0
request_layer,moon:L0,vision,,20,74.0
request_layer,moon:L0,vision,,9,75.0
request_layer,moon:L0,vision,,3,76.0
request_layer,moon:L0,vision,,9,77.0
request_layer,moon:L0,vision,,70,78.0
request_layer,moon:L0,vision,,14,79.0
request_layer,moon:L0,vision,,50,80.0
request_layer,moon:L0,vision,,5,81.0
request_layer,moon:L0,vision,,9,82.0
request_layer,moon:L0,vision,,6,83.0
request_layer,moon:L0,vision,,5,84.0
request_layer,moon:L0,vision,,14,85.0
request_layer,moon:L0,vision,,2,86.0
request_layer,moon:L0,vision,,10,87.0
request_layer,moon:L0,vision,,5,88.0
request_layer,moon:L0,vision,,42,89.0
request_layer,moon:L0,vision,,15,90.0
request_layer,moon:L0,vision,,7,91.0
request_layer,moon:L0,vision,,4,92.0
request_layer,moon:L0,vision,,0,93.0
request_layer,moon:L0,vision,,71,94.0
request_layer,moon:L0,vision,,59,95.0
request_layer,moon:L0,vision,,25,96.0
request_layer,moon:L0,vision,,8,97.0
request_layer,moon:L0,vision,,29,98.0
request_layer,moon:L0,vision,,7,99.0
request_layer,moon:L0,vision,,23,100.0
request_layer,moon:L0,vision,,16,101.0
request_layer,moon:L0,vision,,9,102.0
request_layer,moon:L0,vision,,31,103.0
request_layer,moon:L0,vision,,22,104.0
request_layer,moon:L0,vision,,3,105.0
request_layer,moon:L0,vision,,8,106.0
request_layer,moon:L0,vision,,13,107.0
request_layer,moon:L0,vision,,2,108.0
request_layer,moon:L0,vision,,14,109.0
request_layer,moon:L0,vision,,9,110.0
request_layer,moon:L0,vision,,5,111.0
request_layer,moon:L0,vision,,21,112.0
request_layer,moon:L0,vision,,35,113.0
request_layer,moon:L0,vision,,22,114.0
request_layer,moon:L0,vision,,50,115.0
request_layer,moon:L0,vision,,8,116.0
request_layer,moon:L0,vision,,13,117.0
request_layer,moon:L0,vision,,1,118.0
request_layer,moon:L0,vision,,0,119.0
request_layer,moon:L0,vision,,37,120.0
request_layer,moon:L0,vision,,3,121.0
request_layer,moon:L0,vision,,9,122.0
request_layer,moon:L0,vision,,101,123.0
request_layer,moon:L0,vision,,1,124.0
request_layer,moon:L0,vision,,33,125.0
request_layer,moon:L0,vision,,5,126.0
request_layer,moon:L0,vision,,11,127.0
request_layer,moon:L1,vision,0.0,587,
request_layer,moon:L1,vision,1.0,594,
request_layer,moon:L1,vision,2.0,476,
request_layer,moon:L1,vision,3.0,551,
request_layer,moon:L1,vision,,5,0.0
request_layer,moon:L1,vision,,28,1.0
request_layer,moon:L1,vision,,10,2.0
request_layer,moon:L1,vision,,5,3.0
request_layer,moon:L1,vision,,8,4.0
request_layer,moon:L1,vision,,38,5.0
request_layer,moon:L1,vision,,3,6.0
request_layer,moon:L1,vision,,11,7.0
request_layer,moon:L1,vision,,72,8.0
request_layer,moon:L1,vision,,82,9.0
request_layer,moon:L1,vision,,13,10.0
request_layer,moon:L1,vision,,17,11.0
request_layer,moon:L1,vision,,35,12.0
request_layer,moon:L1,vision,,2,13.0
request_layer,moon:L1,vision,,6,14.0
request_layer,moon:L1,vision,,7,15.0
request_layer,moon:L1,vision,,12,16.0
request_layer,moon:L1,vision,,4,17.0
request_layer,moon:L1,vision,,32,18.0
request_layer,moon:L1,vision,,17,19.0
request_layer,moon:L1,vision,,4,20.0
request_layer,moon:L1,vision,,9,21.0
request_layer,moon:L1,vision,,20,22.0
request_layer,moon:L1,vision,,17,23.0
request_layer,moon:L1,vision,,18,24.0
request_layer,moon:L1,vision,,36,25.0
request_layer,moon:L1,vision,,16,26.0
request_layer,moon:L1,vision,,8,27.0
request_layer,moon:L1,vision,,2,28.0
request_layer,moon:L1,vision,,7,29.0
request_layer,moon:L1,vision,,20,30.0
request_layer,moon:L1,vision,,23,31.0
request_layer,moon:L1,vision,,10,32.0
request_layer,moon:L1,vision,,2,33.0
request_layer,moon:L1,vision,,2,34.0
request_layer,moon:L1,vision,,57,35.0
request_layer,moon:L1,vision,,18,36.0
request_layer,moon:L1,vision,,26,37.0
request_layer,moon:L1,vision,,2,38.0
request_layer,moon:L1,vision,,7,39.0
request_layer,moon:L1,vision,,12,40.0
request_layer,moon:L1,vision,,3,41.0
request_layer,moon:L1,vision,,28,42.0
request_layer,moon:L1,vision,,21,43.0
request_layer,moon:L1,vision,,16,44.0
request_layer,moon:L1,vision,,14,45.0
request_layer,moon:L1,vision,,11,46.0
request_layer,moon:L1,vision,,48,47.0
request_layer,moon:L1,vision,,32,48.0
request_layer,moon:L1,vision,,0,49.0
request_layer,moon:L1,vision,,2,50.0
request_layer,moon:L1,vision,,10,51.0
request_layer,moon:L1,vision,,2,52.0
request_layer,moon:L1,vision,,36,53.0
request_layer,moon:L1,vision,,14,54.0
request_layer,moon:L1,vision,,50,55.0
request_layer,moon:L1,vision,,38,56.0
request_layer,moon:L1,vision,,1,57.0
request_layer,moon:L1,vision,,23,58.0
request_layer,moon:L1,vision,,7,59.0
request_layer,moon:L1,vision,,7,60.0
request_layer,moon:L1,vision,,72,61.0
request_layer,moon:L1,vision,,0,62.0
request_layer,moon:L1,vision,,23,63.0
request_layer,moon:L1,vision,,33,64.0
request_layer,moon:L1,vision,,2,65.0
request_layer,moon:L1,vision,,1,66.0
request_layer,moon:L1,vision,,18,67.0
request_layer,moon:L1,vision,,24,68.0
request_layer,moon:L1,vision,,26,69.0
request_layer,moon:L1,vision,,5,70.0
request_layer,moon:L1,vision,,5,71.0
request_layer,moon:L1,vision,,15,72.0
request_layer,moon:L1,vision,,2,73.0
request_layer,moon:L1,vision,,32,74.0
request_layer,moon:L1,vision,,2,75.0
request_layer,moon:L1,vision,,6,76.0
request_layer,moon:L1,vision,,81,77.0
request_layer,moon:L1,vision,,5,78.0
request_layer,moon:L1,vision,,10,79.0
request_layer,moon:L1,vision,,3,80.0
request_layer,moon:L1,vision,,50,81.0
request_layer,moon:L1,vision,,17,82.0
request_layer,moon:L1,vision,,9,83.0
request_layer,moon:L1,vision,,2,84.0
request_layer,moon:L1,vision,,6,85.0
request_layer,moon:L1,vision,,3,86.0
request_layer,moon:L1,vision,,18,87.0
request_layer,moon:L1,vision,,5,88.0
request_layer,moon:L1,vision,,21,89.0
request_layer,moon:L1,vision,,12,90.0
request_layer,moon:L1,vision,,2,91.0
request_layer,moon:L1,vision,,5,92.0
request_layer,moon:L1,vision,,20,93.0
request_layer,moon:L1,vision,,25,94.0
request_layer,moon:L1,vision,,11,95.0
request_layer,moon:L1,vision,,18,96.0
request_layer,moon:L1,vision,,49,97.0
request_layer,moon:L1,vision,,8,98.0
request_layer,moon:L1,vision,,7,99.0
request_layer,moon:L1,vision,,36,100.0
request_layer,moon:L1,vision,,66,101.0
request_layer,moon:L1,vision,,32,102.0
request_layer,moon:L1,vision,,7,103.0
request_layer,moon:L1,vision,,17,104.0
request_layer,moon:L1,vision,,0,105.0
request_layer,moon:L1,vision,,1,106.0
request_layer,moon:L1,vision,,21,107.0
request_layer,moon:L1,vision,,23,108.0
request_layer,moon:L1,vision,,16,109.0
request_layer,moon:L1,vision,,14,110.0
request_layer,moon:L1,vision,,21,111.0
request_layer,moon:L1,vision,,23,112.0
request_layer,moon:L1,vision,,3,113.0
request_layer,moon:L1,vision,,30,114.0
request_layer,moon:L1,vision,,0,115.0
request_layer,moon:L1,vision,,12,116.0
request_layer,moon:L1,vision,,0,117.0
request_layer,moon:L1,vision,,11,118.0
request_layer,moon:L1,vision,,18,119.0
request_layer,moon:L1,vision,,19,120.0
request_layer,moon:L1,vision,,11,121.0
request_layer,moon:L1,vision,,1,122.0
request_layer,moon:L1,vision,,4,123.0
request_layer,moon:L1,vision,,19,124.0
request_layer,moon:L1,vision,,23,125.0
request_layer,moon:L1,vision,,13,126.0
request_layer,moon:L1,vision,,28,127.0
request_layer,moon:L2,vision,0.0,525,
request_layer,moon:L2,vision,1.0,659,
request_layer,moon:L2,vision,2.0,604,
request_layer,moon:L2,vision,3.0,420,
request_layer,moon:L2,vision,,0,0.0
request_layer,moon:L2,vision,,19,1.0
request_layer,moon:L2,vision,,17,2.0
request_layer,moon:L2,vision,,29,3.0
request_layer,moon:L2,vision,,26,4.0
request_layer,moon:L2,vision,,9,5.0
request_layer,moon:L2,vision,,3,6.0
request_layer,moon:L2,vision,,0,7.0
request_layer,moon:L2,vision,,16,8.0
request_layer,moon:L2,vision,,6,9.0
request_layer,moon:L2,vision,,5,10.0
request_layer,moon:L2,vision,,32,11.0
request_layer,moon:L2,vision,,2,12.0
request_layer,moon:L2,vision,,5,13.0
request_layer,moon:L2,vision,,9,14.0
request_layer,moon:L2,vision,,7,15.0
request_layer,moon:L2,vision,,42,16.0
request_layer,moon:L2,vision,,5,17.0
request_layer,moon:L2,vision,,24,18.0
request_layer,moon:L2,vision,,5,19.0
request_layer,moon:L2,vision,,16,20.0
request_layer,moon:L2,vision,,32,21.0
request_layer,moon:L2,vision,,43,22.0
request_layer,moon:L2,vision,,3,23.0
request_layer,moon:L2,vision,,0,24.0
request_layer,moon:L2,vision,,22,25.0
request_layer,moon:L2,vision,,25,26.0
request_layer,moon:L2,vision,,21,27.0
request_layer,moon:L2,vision,,1,28.0
request_layer,moon:L2,vision,,6,29.0
request_layer,moon:L2,vision,,19,30.0
request_layer,moon:L2,vision,,76,31.0
request_layer,moon:L2,vision,,39,32.0
request_layer,moon:L2,vision,,5,33.0
request_layer,moon:L2,vision,,67,34.0
request_layer,moon:L2,vision,,32,35.0
request_layer,moon:L2,vision,,34,36.0
request_layer,moon:L2,vision,,69,37.0
request_layer,moon:L2,vision,,11,38.0
request_layer,moon:L2,vision,,1,39.0
request_layer,moon:L2,vision,,22,40.0
request_layer,moon:L2,vision,,7,41.0
request_layer,moon:L2,vision,,27,42.0
request_layer,moon:L2,vision,,11,43.0
request_layer,moon:L2,vision,,38,44.0
request_layer,moon:L2,vision,,0,45.0
request_layer,moon:L2,vision,,7,46.0
request_layer,moon:L2,vision,,22,47.0
request_layer,moon:L2,vision,,5,48.0
request_layer,moon:L2,vision,,3,49.0
request_layer,moon:L2,vision,,6,50.0
request_layer,moon:L2,vision,,5,51.0
request_layer,moon:L2,vision,,2,52.0
request_layer,moon:L2,vision,,59,53.0
request_layer,moon:L2,vision,,23,54.0
request_layer,moon:L2,vision,,45,55.0
request_layer,moon:L2,vision,,6,56.0
request_layer,moon:L2,vision,,31,57.0
request_layer,moon:L2,vision,,8,58.0
request_layer,moon:L2,vision,,3,59.0
request_layer,moon:L2,vision,,7,60.0
request_layer,moon:L2,vision,,16,61.0
request_layer,moon:L2,vision,,34,62.0
request_layer,moon:L2,vision,,14,63.0
request_layer,moon:L2,vision,,7,64.0
request_layer,moon:L2,vision,,21,65.0
request_layer,moon:L2,vision,,30,66.0
request_layer,moon:L2,vision,,46,67.0
request_layer,moon:L2,vision,,3,68.0
request_layer,moon:L2,vision,,12,69.0
request_layer,moon:L2,vision,,12,70.0
request_layer,moon:L2,vision,,106,71.0
request_layer,moon:L2,vision,,5,72.0
request_layer,moon:L2,vision,,4,73.0
request_layer,moon:L2,vision,,8,74.0
request_layer,moon:L2,vision,,14,75.0
